-27.966903073286048, 7.3286052009458444
-27.10106382978723, 45.47872340425556
-26.513987391646957, 84.99802994483872
-25.64420803782505, 128.78250591016575
-24.911347517730484, 176.77304964539036
-24.041568163908575, 220.5575256107174
-22.543341213553965, 263.0220646178095
-21.053979511426306, 292.80929866036274
-18.93124507486208, 328.31954294720276
-16.607565011820313, 351.182033096927
-13.455476753349078, 358.66824271079616
-10.653073286051992, 366.10520094562673
-7.290189125295491, 375.0295508274234
